Frequency,D,D,D,D,D,D,D,M,M,M,D,M,M,M,D,M,M,M,Y
2019-05-27,1189.6,2.352,2.391,2.327,2.117,2.31,1.75,1.75,1.75,99.498,1.767,79.62967,0.07,102.2,2826.06,10266,12669551,12835.8,-4.6
2019-05-28,1184.1,2.356,2.37,2.311,2.07,2.268,1.75,1.75,1.75,99.498,1.764,79.62967,0.07,102.2,2802.39,10266,12669551,12835.8,-4.6
2019-05-29,1187.6,2.36,2.379,2.3,2.071,2.262,1.75,1.75,1.75,99.498,1.725,79.62967,0.07,102.2,2783.02,10266,12669551,12835.8,-4.6
2019-05-30,1193.1,2.372,2.392,2.305,2.025,2.217,1.76,1.75,1.75,99.498,1.732,79.62967,0.07,102.2,2788.86,10266,12669551,12835.8,-4.6
2019-05-31,1190,2.354,2.355,2.216,1.916,2.133,1.79,1.75,1.75,99.576,1.689,79.57738,0.02,98.5,2752.06,10367.9,10025314,12648.5,-4.6
2019-06-01,1190,2.354,2.355,2.216,1.916,2.133,1.79,1.75,1.75,99.576,1.689,79.57738,0.02,98.5,2752.06,10367.9,10025314,12648.5,-4.6
2019-06-02,1190,2.348,2.355,2.226,1.906,2.125,1.79,1.75,1.75,99.576,1.689,79.57738,0.02,98.5,2752.06,10367.9,10025314,12648.5,-4.6
2019-06-03,1191.2,2.341,2.308,2.137,1.84,2.075,1.77,1.75,1.75,99.576,1.685,79.57738,0.02,98.5,2744.45,10367.9,10025314,12648.5,-4.6
2019-06-04,1183,2.357,2.301,2.126,1.886,2.121,1.75,1.75,1.75,99.576,1.68,79.57738,0.02,98.5,2803.27,10367.9,10025314,12648.5,-4.6
2019-06-05,1181.5,2.342,2.249,2.053,1.871,2.131,1.73,1.75,1.75,99.576,1.655,79.57738,0.02,98.5,2826.15,10367.9,10025314,12648.5,-4.6
2019-06-06,1181.5,2.313,2.223,2.042,1.883,2.121,1.73,1.75,1.75,99.576,1.655,79.57738,0.02,98.5,2843.49,10367.9,10025314,12648.5,-4.6
2019-06-07,1179.8,2.274,2.163,2.006,1.851,2.084,1.77,1.75,1.75,99.576,1.656,79.57738,0.02,98.5,2873.34,10367.9,10025314,12648.5,-4.6
2019-06-08,1179.8,2.274,2.163,2.006,1.851,2.084,1.77,1.75,1.75,99.576,1.656,79.57738,0.02,98.5,2873.34,10367.9,10025314,12648.5,-4.6
2019-06-09,1179.8,2.28,2.151,1.977,1.901,2.121,1.77,1.75,1.75,99.576,1.656,79.57738,0.02,98.5,2873.34,10367.9,10025314,12648.5,-4.6
2019-06-10,1179.5,2.279,2.196,2.026,1.917,2.15,1.75,1.75,1.75,99.576,1.663,79.57738,0.02,98.5,2886.73,10367.9,10025314,12648.5,-4.6
2019-06-11,1184,2.272,2.21,2.058,1.915,2.145,1.75,1.75,1.75,99.576,1.668,79.57738,0.02,98.5,2885.72,10367.9,10025314,12648.5,-4.6
2019-06-12,1181.7,2.221,2.199,2.034,1.874,2.122,1.75,1.75,1.75,99.576,1.594,79.57738,0.02,98.5,2879.84,10367.9,10025314,12648.5,-4.6
2019-06-13,1181.7,2.198,2.179,2.005,1.835,2.093,1.75,1.75,1.75,99.576,1.607,79.57738,0.02,98.5,2891.64,10367.9,10025314,12648.5,-4.6
2019-06-14,1184.7,2.182,2.178,2.021,1.836,2.084,1.74,1.75,1.75,99.576,1.58,79.57738,0.02,98.5,2886.98,10367.9,10025314,12648.5,-4.6
2019-06-15,1184.7,2.182,2.178,2.021,1.836,2.084,1.74,1.75,1.75,99.576,1.58,79.57738,0.02,98.5,2886.98,10367.9,10025314,12648.5,-4.6
2019-06-16,1184.7,2.176,2.178,2.013,1.849,2.092,1.74,1.75,1.75,99.576,1.58,79.57738,0.02,98.5,2886.98,10367.9,10025314,12648.5,-4.6
2019-06-17,1184,2.195,2.199,2.047,1.852,2.091,1.76,1.75,1.75,99.576,1.602,79.57738,0.02,98.5,2889.67,10367.9,10025314,12648.5,-4.6
2019-06-18,1186.3,2.226,2.197,2.081,1.831,2.058,1.75,1.75,1.75,99.576,1.601,79.57738,0.02,98.5,2917.75,10367.9,10025314,12648.5,-4.6
2019-06-19,1185,2.182,2.129,1.981,1.765,2.029,1.76,1.75,1.75,99.576,1.587,79.57738,0.02,98.5,2926.46,10367.9,10025314,12648.5,-4.6
2019-06-20,1177,2.136,2.041,1.91,1.776,2.023,1.75,1.75,1.75,99.576,1.527,79.57738,0.02,98.5,2954.18,10367.9,10025314,12648.5,-4.6
2019-06-21,1167.7,2.11,2.051,1.944,1.797,2.059,1.74,1.75,1.75,99.576,1.546,79.57738,0.02,98.5,2950.46,10367.9,10025314,12648.5,-4.6
2019-06-22,1167.7,2.11,2.051,1.944,1.797,2.059,1.74,1.75,1.75,99.576,1.546,79.57738,0.02,98.5,2950.46,10367.9,10025314,12648.5,-4.6
2019-06-23,1167.7,2.115,2.051,1.944,1.796,2.059,1.74,1.75,1.75,99.576,1.546,79.57738,0.02,98.5,2950.46,10367.9,10025314,12648.5,-4.6
2019-06-24,1162,2.112,2.061,1.928,1.748,2.018,1.75,1.75,1.75,99.576,1.544,79.57738,0.02,98.5,2945.35,10367.9,10025314,12648.5,-4.6
2019-06-25,1157.9,2.139,2.096,1.941,1.729,1.988,1.75,1.75,1.75,99.576,1.574,79.57738,0.02,98.5,2917.38,10367.9,10025314,12648.5,-4.6
2019-06-26,1154.7,2.149,2.109,1.972,1.798,2.05,1.76,1.75,1.75,99.576,1.592,79.57738,0.02,98.5,2913.78,10367.9,10025314,12648.5,-4.6
2019-06-27,1158.2,2.144,2.111,1.949,1.77,2.014,1.77,1.75,1.75,99.576,1.598,79.57738,0.02,98.5,2924.92,10367.9,10025314,12648.5,-4.6
2019-06-28,1156.8,2.1,2.095,1.93,1.768,2.007,1.83,1.75,1.75,99.576,1.574,79.57738,0.02,98.5,2941.76,10367.9,10025314,12648.5,-4.6
2019-06-29,1156.8,2.1,2.095,1.93,1.768,2.007,1.83,1.75,1.75,99.576,1.574,79.57738,0.02,98.5,2941.76,10367.9,10025314,12648.5,-4.6
2019-06-30,1156.8,2.107,2.103,1.938,1.814,2.045,1.83,1.76,1.76,99.634,1.574,79.50809,-0.08,98.2,2941.76,10438.8,11286381,10473.1,-4.6
2019-07-01,1156.4,2.125,2.1,1.949,1.796,2.033,1.75,1.76,1.76,99.634,1.585,79.50809,-0.08,98.2,2964.33,10438.8,11286381,10473.1,-4.6
2019-07-02,1155.4,2.205,2.085,1.925,1.743,1.976,1.73,1.76,1.76,99.634,1.562,79.50809,-0.08,98.2,2973.01,10438.8,11286381,10473.1,-4.6
2019-07-03,1164.8,2.208,2.085,1.922,1.737,1.953,1.73,1.76,1.76,99.634,1.521,79.50809,-0.08,98.2,2995.82,10438.8,11286381,10473.1,-4.6
2019-07-04,1170.4,2.208,2.092,1.925,1.73,1.948,1.73,1.76,1.76,99.634,1.509,79.50809,-0.08,98.2,2995.82,10438.8,11286381,10473.1,-4.6
2019-07-05,1169.2,2.218,2.129,1.993,1.837,2.039,1.73,1.76,1.76,99.634,1.513,79.50809,-0.08,98.2,2990.41,10438.8,11286381,10473.1,-4.6
2019-07-06,1169.2,2.218,2.129,1.993,1.837,2.039,1.73,1.76,1.76,99.634,1.513,79.50809,-0.08,98.2,2990.41,10438.8,11286381,10473.1,-4.6
2019-07-07,1169.2,2.223,2.136,2.026,1.842,2.043,1.73,1.76,1.76,99.634,1.513,79.50809,-0.08,98.2,2990.41,10438.8,11286381,10473.1,-4.6
2019-07-08,1170.4,2.241,2.126,1.992,1.854,2.048,1.73,1.76,1.76,99.634,1.512,79.50809,-0.08,98.2,2975.95,10438.8,11286381,10473.1,-4.6
2019-07-09,1178.5,2.254,2.14,2.016,1.889,2.072,1.69,1.76,1.76,99.634,1.516,79.50809,-0.08,98.2,2979.63,10438.8,11286381,10473.1,-4.6
2019-07-10,1179.9,2.19,2.072,1.945,1.828,2.061,1.74,1.76,1.76,99.634,1.536,79.50809,-0.08,98.2,2993.07,10438.8,11286381,10473.1,-4.6
2019-07-11,1181.4,2.157,2.083,1.969,1.899,2.143,1.75,1.76,1.76,99.634,1.52,79.50809,-0.08,98.2,2999.91,10438.8,11286381,10473.1,-4.6
2019-07-12,1173.8,2.151,2.077,1.963,1.871,2.124,1.74,1.76,1.76,99.634,1.536,79.50809,-0.08,98.2,3013.77,10438.8,11286381,10473.1,-4.6
2019-07-13,1173.8,2.151,2.077,1.963,1.871,2.124,1.74,1.76,1.76,99.634,1.536,79.50809,-0.08,98.2,3013.77,10438.8,11286381,10473.1,-4.6
2019-07-14,1173.8,2.143,2.077,1.966,1.871,2.124,1.74,1.76,1.76,99.634,1.536,79.50809,-0.08,98.2,3013.77,10438.8,11286381,10473.1,-4.6
2019-07-15,1177.3,2.143,2.059,1.966,1.846,2.09,1.74,1.76,1.76,99.634,1.548,79.50809,-0.08,98.2,3014.3,10438.8,11286381,10473.1,-4.6
2019-07-16,1179.2,2.159,2.07,1.992,1.871,2.106,1.72,1.76,1.76,99.634,1.544,79.50809,-0.08,98.2,3004.04,10438.8,11286381,10473.1,-4.6
2019-07-17,1178.5,2.128,2.046,1.947,1.811,2.043,1.72,1.76,1.76,99.634,1.516,79.50809,-0.08,98.2,2984.42,10438.8,11286381,10473.1,-4.6
2019-07-18,1180.4,2.069,2.023,1.908,1.766,2.026,1.5,1.76,1.76,99.634,1.449,79.50809,-0.08,98.2,2995.11,10438.8,11286381,10473.1,-4.6
2019-07-19,1179.5,2.066,2.03,1.939,1.816,2.057,1.49,1.76,1.76,99.634,1.43,79.50809,-0.08,98.2,2976.61,10438.8,11286381,10473.1,-4.6
2019-07-20,1179.5,2.066,2.03,1.939,1.816,2.057,1.49,1.76,1.76,99.634,1.43,79.50809,-0.08,98.2,2976.61,10438.8,11286381,10473.1,-4.6
2019-07-21,1179.5,2.069,2.03,1.939,1.821,2.059,1.49,1.76,1.76,99.634,1.43,79.50809,-0.08,98.2,2976.61,10438.8,11286381,10473.1,-4.6
2019-07-22,1173.4,2.082,2.064,1.949,1.805,2.05,1.48,1.76,1.76,99.634,1.437,79.50809,-0.08,98.2,2985.03,10438.8,11286381,10473.1,-4.6
2019-07-23,1177.6,2.092,2.077,1.973,1.828,2.078,1.48,1.76,1.76,99.634,1.442,79.50809,-0.08,98.2,3005.47,10438.8,11286381,10473.1,-4.6
2019-07-24,1178.4,2.095,2.083,1.972,1.815,2.05,1.48,1.76,1.76,99.634,1.426,79.50809,-0.08,98.2,3019.56,10438.8,11286381,10473.1,-4.6
2019-07-25,1178.2,2.11,2.093,1.988,1.862,2.083,1.5,1.76,1.76,99.634,1.4,79.50809,-0.08,98.2,3003.67,10438.8,11286381,10473.1,-4.6
2019-07-26,1179.8,2.118,2.103,1.993,1.853,2.074,1.51,1.76,1.76,99.634,1.404,79.50809,-0.08,98.2,3025.86,10438.8,11286381,10473.1,-4.6
2019-07-27,1179.8,2.118,2.103,1.993,1.853,2.074,1.51,1.76,1.76,99.634,1.404,79.50809,-0.08,98.2,3025.86,10438.8,11286381,10473.1,-4.6
2019-07-28,1179.8,2.123,2.103,1.998,1.845,2.069,1.51,1.76,1.76,99.634,1.404,79.50809,-0.08,98.2,3025.86,10438.8,11286381,10473.1,-4.6
2019-07-29,1184.2,2.105,2.095,1.988,1.844,2.063,1.5,1.76,1.76,99.634,1.399,79.50809,-0.08,98.2,3020.97,10438.8,11286381,10473.1,-4.6
2019-07-30,1183.4,2.095,2.088,1.985,1.842,2.06,1.52,1.76,1.76,99.634,1.396,79.50809,-0.08,98.2,3013.18,10438.8,11286381,10473.1,-4.6
2019-07-31,1182,2.085,2.096,2.006,1.822,2.007,1.56,1.63,1.63,98.249,1.381,79.50247,-0.16,96.6,2980.38,10437.1,8176838,9414.3,-4.6
2019-08-01,1181.9,2.085,2.046,1.886,1.693,1.902,1.51,1.63,1.63,98.249,1.403,79.50247,-0.16,96.6,2953.56,10437.1,8176838,9414.3,-4.6
2019-08-02,1188.5,2.064,2.015,1.867,1.661,1.843,1.48,1.63,1.63,98.249,1.347,79.50247,-0.16,96.6,2932.05,10437.1,8176838,9414.3,-4.6
2019-08-03,1188.5,2.064,2.015,1.867,1.661,1.843,1.48,1.63,1.63,98.249,1.347,79.50247,-0.16,96.6,2932.05,10437.1,8176838,9414.3,-4.6
2019-08-04,1188.5,2.064,2.017,1.862,1.663,1.85,1.48,1.63,1.63,98.249,1.347,79.50247,-0.16,96.6,2932.05,10437.1,8176838,9414.3,-4.6
2019-08-05,1194.8,2.015,1.991,1.799,1.528,1.718,1.49,1.63,1.63,98.249,1.258,79.50247,-0.16,96.6,2844.74,10437.1,8176838,9414.3,-4.6
2019-08-06,1211.8,2.049,2.002,1.825,1.526,1.716,1.49,1.63,1.63,98.249,1.254,79.50247,-0.16,96.6,2881.77,10437.1,8176838,9414.3,-4.6
2019-08-07,1214.3,2.021,1.943,1.763,1.542,1.721,1.49,1.63,1.63,98.249,1.242,79.50247,-0.16,96.6,2883.98,10437.1,8176838,9414.3,-4.6
2019-08-08,1214.5,2.023,1.963,1.791,1.544,1.719,1.49,1.63,1.63,98.249,1.257,79.50247,-0.16,96.6,2938.09,10437.1,8176838,9414.3,-4.6
2019-08-09,1211.3,2.002,1.95,1.794,1.579,1.745,1.5,1.63,1.63,98.249,1.267,79.50247,-0.16,96.6,2918.65,10437.1,8176838,9414.3,-4.6
2019-08-10,1211.3,2.002,1.95,1.794,1.579,1.745,1.5,1.63,1.63,98.249,1.267,79.50247,-0.16,96.6,2918.65,10437.1,8176838,9414.3,-4.6
2019-08-11,1211.3,1.997,1.953,1.796,1.579,1.745,1.5,1.63,1.63,98.249,1.267,79.50247,-0.16,96.6,2918.65,10437.1,8176838,9414.3,-4.6
2019-08-12,1209.7,1.984,1.934,1.773,1.486,1.64,1.52,1.63,1.63,98.249,1.268,79.50247,-0.16,96.6,2883.75,10437.1,8176838,9414.3,-4.6
2019-08-13,1215.6,2.008,1.963,1.869,1.586,1.702,1.52,1.63,1.63,98.249,1.232,79.50247,-0.16,96.6,2926.32,10437.1,8176838,9414.3,-4.6
2019-08-14,1218.9,1.959,1.912,1.785,1.494,1.583,1.52,1.63,1.63,98.249,1.233,79.50247,-0.16,96.6,2840.6,10437.1,8176838,9414.3,-4.6
2019-08-15,1218.9,1.902,1.86,1.72,1.396,1.502,1.52,1.63,1.63,98.249,1.233,79.50247,-0.16,96.6,2847.6,10437.1,8176838,9414.3,-4.6
2019-08-16,1211.7,1.871,1.846,1.699,1.423,1.562,1.52,1.63,1.63,98.249,1.18,79.50247,-0.16,96.6,2888.68,10437.1,8176838,9414.3,-4.6
2019-08-17,1211.7,1.871,1.846,1.699,1.423,1.562,1.52,1.63,1.63,98.249,1.18,79.50247,-0.16,96.6,2888.68,10437.1,8176838,9414.3,-4.6
2019-08-18,1211.7,1.869,1.859,1.717,1.43,1.574,1.52,1.63,1.63,98.249,1.18,79.50247,-0.16,96.6,2888.68,10437.1,8176838,9414.3,-4.6
2019-08-19,1213.3,1.907,1.885,1.745,1.48,1.608,1.51,1.63,1.63,98.249,1.185,79.50247,-0.16,96.6,2923.65,10437.1,8176838,9414.3,-4.6
2019-08-20,1210.7,1.951,1.888,1.735,1.428,1.552,1.51,1.63,1.63,98.249,1.194,79.50247,-0.16,96.6,2900.51,10437.1,8176838,9414.3,-4.6
2019-08-21,1210.2,1.974,1.899,1.774,1.474,1.591,1.51,1.63,1.63,98.249,1.26,79.50247,-0.16,96.6,2924.43,10437.1,8176838,9414.3,-4.6
2019-08-22,1204,1.992,1.911,1.795,1.498,1.613,1.52,1.63,1.63,98.249,1.233,79.50247,-0.16,96.6,2922.95,10437.1,8176838,9414.3,-4.6
2019-08-23,1205.1,1.964,1.87,1.732,1.414,1.533,1.53,1.63,1.63,98.249,1.265,79.50247,-0.16,96.6,2847.11,10437.1,8176838,9414.3,-4.6
2019-08-24,1205.1,1.964,1.87,1.732,1.414,1.533,1.53,1.63,1.63,98.249,1.265,79.50247,-0.16,96.6,2847.11,10437.1,8176838,9414.3,-4.6
2019-08-25,1205.1,1.971,1.872,1.732,1.349,1.476,1.53,1.63,1.63,98.249,1.265,79.50247,-0.16,96.6,2847.11,10437.1,8176838,9414.3,-4.6
2019-08-26,1212.2,1.987,1.89,1.758,1.419,1.538,1.53,1.63,1.63,98.249,1.214,79.50247,-0.16,96.6,2878.38,10437.1,8176838,9414.3,-4.6
2019-08-27,1218.2,1.995,1.893,1.763,1.381,1.474,1.53,1.63,1.63,98.249,1.268,79.50247,-0.16,96.6,2869.16,10437.1,8176838,9414.3,-4.6
2019-08-28,1213.1,1.992,1.88,1.75,1.374,1.468,1.51,1.63,1.63,98.249,1.281,79.50247,-0.16,96.6,2887.94,10437.1,8176838,9414.3,-4.6
2019-08-29,1213.5,1.992,1.883,1.766,1.396,1.496,1.51,1.63,1.63,98.249,1.28,79.50247,-0.16,96.6,2924.58,10437.1,8176838,9414.3,-4.6
2019-08-30,1215.2,1.987,1.883,1.773,1.391,1.499,1.54,1.63,1.63,98.249,1.3,79.50247,-0.16,96.6,2926.46,10437.1,8176838,9414.3,-4.6
2019-08-31,1215.2,1.987,1.883,1.773,1.391,1.499,1.54,1.51,1.51,98.327,1.3,79.54611,-0.25,93.2,2926.46,10410.2,8400443,9208.9,-4.6
2019-09-01,1215.2,1.987,1.883,1.773,1.391,1.499,1.54,1.51,1.51,98.327,1.3,79.54611,-0.25,93.2,2926.46,10410.2,8400443,9208.9,-4.6
2019-09-02,1209.6,1.989,1.885,1.773,1.39,1.506,1.5,1.51,1.51,98.327,1.36,79.54611,-0.25,93.2,2926.46,10410.2,8400443,9208.9,-4.6
2019-09-03,1211.9,1.964,1.875,1.739,1.334,1.462,1.5,1.51,1.51,98.327,1.351,79.54611,-0.25,93.2,2906.27,10410.2,8400443,9208.9,-4.6
2019-09-04,1215.2,1.967,1.865,1.703,1.321,1.471,1.49,1.51,1.51,98.327,1.36,79.54611,-0.25,93.2,2937.78,10410.2,8400443,9208.9,-4.6
2019-09-05,1209.7,1.972,1.878,1.752,1.434,1.565,1.5,1.51,1.51,98.327,1.387,79.54611,-0.25,93.2,2976,10410.2,8400443,9208.9,-4.6
2019-09-06,1199.6,1.964,1.872,1.747,1.431,1.56,1.53,1.51,1.51,98.327,1.397,79.54611,-0.25,93.2,2978.71,10410.2,8400443,9208.9,-4.6
2019-09-07,1199.6,1.964,1.872,1.747,1.431,1.56,1.53,1.51,1.51,98.327,1.397,79.54611,-0.25,93.2,2978.71,10410.2,8400443,9208.9,-4.6
2019-09-08,1199.6,1.956,1.878,1.749,1.431,1.56,1.53,1.51,1.51,98.327,1.397,79.54611,-0.25,93.2,2978.71,10410.2,8400443,9208.9,-4.6
2019-09-09,1196.9,1.964,1.872,1.76,1.5,1.647,1.56,1.51,1.51,98.327,1.37,79.54611,-0.25,93.2,2978.43,10410.2,8400443,9208.9,-4.6
2019-09-10,1192.4,1.962,1.893,1.814,1.603,1.744,1.51,1.51,1.51,98.327,1.375,79.54611,-0.25,93.2,2979.39,10410.2,8400443,9208.9,-4.6
2019-09-11,1191.9,1.962,1.883,1.79,1.598,1.746,1.49,1.51,1.51,98.327,1.403,79.54611,-0.25,93.2,3000.93,10410.2,8400443,9208.9,-4.6
2019-09-12,1191.9,1.956,1.898,1.821,1.64,1.778,1.49,1.51,1.51,98.327,1.403,79.54611,-0.25,93.2,3009.57,10410.2,8400443,9208.9,-4.6
2019-09-13,1191.9,1.961,1.919,1.871,1.757,1.901,1.49,1.51,1.51,98.327,1.403,79.54611,-0.25,93.2,3007.39,10410.2,8400443,9208.9,-4.6
2019-09-14,1191.9,1.961,1.919,1.871,1.757,1.901,1.49,1.51,1.51,98.327,1.403,79.54611,-0.25,93.2,3007.39,10410.2,8400443,9208.9,-4.6
2019-09-15,1191.9,1.966,1.919,1.873,1.757,1.901,1.49,1.51,1.51,98.327,1.403,79.54611,-0.25,93.2,3007.39,10410.2,8400443,9208.9,-4.6
2019-09-16,1191.4,1.999,1.937,1.868,1.697,1.843,1.52,1.51,1.51,98.327,1.514,79.54611,-0.25,93.2,2997.96,10410.2,8400443,9208.9,-4.6
2019-09-17,1184,2,1.93,1.871,1.664,1.81,1.52,1.51,1.51,98.327,1.487,79.54611,-0.25,93.2,3005.7,10410.2,8400443,9208.9,-4.6
2019-09-18,1188.3,1.941,1.896,1.855,1.678,1.8,1.5,1.51,1.51,98.327,1.474,79.54611,-0.25,93.2,3006.73,10410.2,8400443,9208.9,-4.6
2019-09-19,1190.5,1.938,1.924,1.878,1.663,1.787,1.5,1.51,1.51,98.327,1.484,79.54611,-0.25,93.2,3006.79,10410.2,8400443,9208.9,-4.6
2019-09-20,1195.1,1.91,1.916,1.852,1.6,1.722,1.51,1.51,1.51,98.327,1.494,79.54611,-0.25,93.2,2992.07,10410.2,8400443,9208.9,-4.6
2019-09-21,1195.1,1.91,1.916,1.852,1.6,1.722,1.51,1.51,1.51,98.327,1.494,79.54611,-0.25,93.2,2992.07,10410.2,8400443,9208.9,-4.6
2019-09-22,1195.1,1.915,1.919,1.839,1.6,1.722,1.51,1.51,1.51,98.327,1.494,79.54611,-0.25,93.2,2992.07,10410.2,8400443,9208.9,-4.6
2019-09-23,1191.1,1.905,1.919,1.813,1.6,1.723,1.51,1.51,1.51,98.327,1.501,79.54611,-0.25,93.2,2991.78,10410.2,8400443,9208.9,-4.6
2019-09-24,1193.1,1.931,1.914,1.794,1.529,1.652,1.51,1.51,1.51,98.327,1.495,79.54611,-0.25,93.2,2966.6,10410.2,8400443,9208.9,-4.6
2019-09-25,1194,1.895,1.906,1.82,1.609,1.737,1.53,1.51,1.51,98.327,1.475,79.54611,-0.25,93.2,2984.87,10410.2,8400443,9208.9,-4.6
2019-09-26,1198.3,1.828,1.878,1.781,1.585,1.697,1.53,1.51,1.51,98.327,1.478,79.54611,-0.25,93.2,2977.62,10410.2,8400443,9208.9,-4.6
2019-09-27,1199.1,1.797,1.846,1.76,1.565,1.687,1.54,1.51,1.51,98.327,1.487,79.54611,-0.25,93.2,2961.79,10410.2,8400443,9208.9,-4.6
2019-09-28,1199.1,1.797,1.846,1.76,1.565,1.687,1.54,1.51,1.51,98.327,1.487,79.54611,-0.25,93.2,2961.79,10410.2,8400443,9208.9,-4.6
2019-09-29,1199.1,1.805,1.839,1.771,1.56,1.684,1.54,1.51,1.51,98.327,1.487,79.54611,-0.25,93.2,2961.79,10410.2,8400443,9208.9,-4.6
2019-09-30,1201.3,1.825,1.826,1.768,1.546,1.668,1.58,1.52,1.52,99.905,1.485,79.58884,-0.23,97.7,2976.74,10249.5,14366040,11060.8,-4.6
2019-10-01,1199.2,1.826,1.808,1.737,1.489,1.635,1.55,1.52,1.52,99.905,1.515,79.58884,-0.23,97.7,2940.25,10249.5,14366040,11060.8,-4.6
2019-10-02,1198.2,1.808,1.759,1.677,1.435,1.601,1.51,1.52,1.52,99.905,1.504,79.58884,-0.23,97.7,2887.61,10249.5,14366040,11060.8,-4.6
2019-10-03,1198.2,1.718,1.671,1.606,1.349,1.534,1.51,1.52,1.52,99.905,1.504,79.58884,-0.23,97.7,2910.63,10249.5,14366040,11060.8,-4.6
2019-10-04,1203.7,1.71,1.653,1.601,1.349,1.529,1.52,1.52,1.52,99.905,1.398,79.58884,-0.23,97.7,2952.01,10249.5,14366040,11060.8,-4.6
2019-10-05,1203.7,1.71,1.653,1.601,1.349,1.529,1.52,1.52,1.52,99.905,1.398,79.58884,-0.23,97.7,2952.01,10249.5,14366040,11060.8,-4.6
2019-10-06,1203.7,1.703,1.65,1.604,1.331,1.515,1.52,1.52,1.52,99.905,1.398,79.58884,-0.23,97.7,2952.01,10249.5,14366040,11060.8,-4.6
2019-10-07,1197,1.723,1.714,1.653,1.397,1.565,1.46,1.52,1.52,99.905,1.422,79.58884,-0.23,97.7,2938.79,10249.5,14366040,11060.8,-4.6
2019-10-08,1196.5,1.7,1.694,1.601,1.357,1.532,1.48,1.52,1.52,99.905,1.449,79.58884,-0.23,97.7,2893.06,10249.5,14366040,11060.8,-4.6
2019-10-09,1196.5,1.705,1.684,1.6,1.409,1.587,1.48,1.52,1.52,99.905,1.449,79.58884,-0.23,97.7,2919.4,10249.5,14366040,11060.8,-4.6
2019-10-10,1194.7,1.687,1.681,1.618,1.488,1.67,1.51,1.52,1.52,99.905,1.469,79.58884,-0.23,97.7,2938.13,10249.5,14366040,11060.8,-4.6
2019-10-11,1196.1,1.682,1.681,1.657,1.556,1.734,1.55,1.52,1.52,99.905,1.479,79.58884,-0.23,97.7,2970.27,10249.5,14366040,11060.8,-4.6
2019-10-12,1196.1,1.682,1.681,1.657,1.556,1.734,1.55,1.52,1.52,99.905,1.479,79.58884,-0.23,97.7,2970.27,10249.5,14366040,11060.8,-4.6
2019-10-13,1196.1,1.682,1.681,1.657,1.556,1.734,1.55,1.52,1.52,99.905,1.479,79.58884,-0.23,97.7,2970.27,10249.5,14366040,11060.8,-4.6
2019-10-14,1189.3,1.687,1.681,1.667,1.546,1.715,1.53,1.52,1.52,99.905,1.485,79.58884,-0.23,97.7,2966.15,10249.5,14366040,11060.8,-4.6
2019-10-15,1183.7,1.671,1.665,1.646,1.599,1.771,1.52,1.52,1.52,99.905,1.488,79.58884,-0.23,97.7,2995.68,10249.5,14366040,11060.8,-4.6
2019-10-16,1184.1,1.669,1.632,1.594,1.567,1.745,1.28,1.52,1.52,99.905,1.513,79.58884,-0.23,97.7,2989.69,10249.5,14366040,11060.8,-4.6
2019-10-17,1187,1.669,1.63,1.594,1.574,1.75,1.25,1.52,1.52,99.905,1.56,79.58884,-0.23,97.7,2997.95,10249.5,14366040,11060.8,-4.6
2019-10-18,1186.6,1.671,1.624,1.578,1.566,1.754,1.25,1.52,1.52,99.905,1.563,79.58884,-0.23,97.7,2986.2,10249.5,14366040,11060.8,-4.6
2019-10-19,1186.6,1.671,1.624,1.578,1.566,1.754,1.25,1.52,1.52,99.905,1.563,79.58884,-0.23,97.7,2986.2,10249.5,14366040,11060.8,-4.6
2019-10-20,1186.6,1.671,1.624,1.578,1.551,1.74,1.25,1.52,1.52,99.905,1.563,79.58884,-0.23,97.7,2986.2,10249.5,14366040,11060.8,-4.6
2019-10-21,1180.5,1.669,1.64,1.589,1.612,1.803,1.25,1.52,1.52,99.905,1.606,79.58884,-0.23,97.7,3006.72,10249.5,14366040,11060.8,-4.6
2019-10-22,1175.4,1.659,1.645,1.586,1.591,1.768,1.24,1.52,1.52,99.905,1.582,79.58884,-0.23,97.7,2995.99,10249.5,14366040,11060.8,-4.6
2019-10-23,1171.4,1.659,1.645,1.586,1.594,1.768,1.24,1.52,1.52,99.905,1.584,79.58884,-0.23,97.7,3004.52,10249.5,14366040,11060.8,-4.6
2019-10-24,1173.7,1.674,1.658,1.596,1.588,1.771,1.23,1.52,1.52,99.905,1.595,79.58884,-0.23,97.7,3010.29,10249.5,14366040,11060.8,-4.6
2019-10-25,1171,1.674,1.663,1.607,1.626,1.8,1.24,1.52,1.52,99.905,1.638,79.58884,-0.23,97.7,3022.55,10249.5,14366040,11060.8,-4.6
2019-10-26,1171,1.674,1.663,1.607,1.626,1.8,1.24,1.52,1.52,99.905,1.638,79.58884,-0.23,97.7,3022.55,10249.5,14366040,11060.8,-4.6
2019-10-27,1171,1.674,1.658,1.602,1.629,1.805,1.24,1.52,1.52,99.905,1.638,79.58884,-0.23,97.7,3022.55,10249.5,14366040,11060.8,-4.6
2019-10-28,1174.2,1.648,1.655,1.612,1.665,1.845,1.24,1.52,1.52,99.905,1.728,79.58884,-0.23,97.7,3039.42,10249.5,14366040,11060.8,-4.6
